data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8853791,804,UKR51534,51534,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Novotoshkivske,48.7234,38.6350,2,"JFO HQ press centre",Other,"On 18 February 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Novotoshkivske, Luhansk. There were no injuries or fatalities.",0,1645560629,UKR
8853792,804,UKR51487,51487,2022-02-18,2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Luhanske,48.4305,38.2554,2,"JFO HQ press centre",Other,"On 18 February 2022, the NAF rebel forces fired 120mm and 82mm mortars, heavy machine guns, grenade launchers and small arms at the governmental positions near Luhanske, Donetsk. There were no injuries or fatalities.",0,1645560629,UKR
8853810,804,UKR51435,51435,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Zholobok,48.7146,38.6996,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired 120mm mortars at the positions of the Luhansk People's Militia near Zholobok, Luhansk. There were no injuries or fatalities.",0,1645560629,UKR
8853811,804,UKR51432,51432,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,"Zelena Roshcha",48.6769,39.3891,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired 120mm mortars and grenade launchers at the positions of the Luhansk People's Militia near Zelena Roshcha, Luhansk. There were no injuries or fatalities.",0,1645560629,UKR
8853813,804,UKR51377,51377,2022-02-18,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Debaltsivska,Kalynivka,48.3396,38.3244,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired 122mm, 120mm mortars, heavy machine guns and small arms at the positions of the Luhansk People's Militia near Kalynivka, Donetsk. There were no injuries or fatalities.",0,1645560629,UKR
8853814,804,UKR51396,51396,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Molochnyi,48.3536,38.2491,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired 82mm mortars at the positions of the Luhansk People's Militia near Molochnyi, Donetsk. There were no injuries or fatalities.",0,1645560629,UKR
8853815,804,UKR51385,51385,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Donetskyi,48.6963,38.6738,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired 122mm, 120mm and 82mm mortars at the positions of the Luhansk People's Militia near Donetskyi, Luhansk. There were no injuries or fatalities.",0,1645560629,UKR
8853818,804,UKR51417,51417,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Zymohirivska,Slovyanoserbsk,48.6978,38.9813,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired 120mm mortars at the positions of the Luhansk People's Militia near Slovyanoserbsk, Luhansk. There were no injuries or fatalities.",0,1645560629,UKR
8853822,804,UKR51411,51411,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Debaltsivska,Sanzharivka,48.4378,38.4264,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired 122mm and 120mm mortars at the positions of the Luhansk People's Militia near Sanzharivka, Donetsk. There were no injuries or fatalities.",0,1645560629,UKR
8853824,804,UKR51409,51409,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Zymohirivska,Pryshyb,48.7349,38.9336,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired 120mm mortars at the positions of the Luhansk People's Militia near Pryshyb, Luhansk. There were no injuries or fatalities.",0,1645560629,UKR
8853825,804,UKR51386,51386,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Holubivske,48.6920,38.6036,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired grenade launchers at the positions of the Luhansk People's Militia near Holubivske, Luhansk. There were no injuries or fatalities.",0,1645560629,UKR
8853826,804,UKR51419,51419,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Sokilnyky,48.7482,38.8686,2,"LPR People's Militia Press Service",Other,"On 18 February 2022, the Ukrainian Forces fired heavy machine guns and grenade launchers at the positions of the Luhansk People's Militia near Sokilnyky, Luhansk. There were no injuries or fatalities.",0,1645560629,UKR
8853884,804,UKR51381,51381,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,"Donetsk - Kuibyshivskyi",48.0199,37.6525,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 73 explosions involving unknown weapons near Donetsk - Kuibyshivskyi.",0,1645560629,UKR
8853885,804,UKR51380,51380,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Central Railway Station",48.0439,37.7462,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 31 explosions involving unknown weapons near Donetsk - Central Railway Station.",0,1645560629,UKR
8853889,804,UKR51387,51387,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Horlivka,48.3133,38.0416,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 85 explosions involving artillery/unknown weapons near Horlivka.",0,1645560629,UKR
8853890,804,UKR51521,51521,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Krasnohorivka,48.2067,37.7244,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 7 explosions involving unknown weapons near Krasnohorivka.",0,1645560629,UKR
8853895,804,UKR51357,51357,2022-02-18,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,"Chervonyi Yar",48.6536,39.4046,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 133 explosions/shots/bursts of fire involving small arms/heavy machineguns/unknown weapons near Chervonyi Yar.",0,1645560629,UKR
8853911,804,UKR51516,51516,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Holubivka,48.6356,38.6393,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 10 explosions involving artillery/unknown weapons near Holubivka.",0,1645560629,UKR
8853921,804,UKR51535,51535,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Volnovaskyi,Olhynska,Novotroitske,47.7158,37.5919,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 37 explosions involving artillery/unknown weapons near Novotroitske.",0,1645560629,UKR
8853923,804,UKR51399,51399,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Luhanskyi,Lutuhynska,Myrne,48.3605,39.0878,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 10 bursts of fire involving heavy machineguns near Myrne.",0,1645560629,UKR
8853926,804,UKR51528,51528,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Kalmiuskyi,Boikivska,"Nova Marivka",47.4499,37.9418,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 25 explosions involving unknown weapons near Nova Marivka.",0,1645560629,UKR
8853927,804,UKR51519,51519,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Katerynivka,48.6691,38.4849,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 35 explosions involving unknown weapons near Katerynivka.",0,1645560629,UKR
8853931,804,UKR51424,51424,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Dokuchaievska,Syhnalne,47.8456,37.6438,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 10 explosions involving unknown weapons near Syhnalne.",0,1645560629,UKR
8853936,804,UKR51382,51382,2022-02-18,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Kalynove-Borshchuvate,48.6197,38.4919,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 16 explosions/shots involving small arms/unknown weapons near Kalynove-Borshchuvate.",0,1645560629,UKR
8853941,804,UKR51374,51374,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Berezivske,48.6712,38.6027,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 6 explosions involving unknown weapons near Berezivske.",0,1645560629,UKR
8853942,804,UKR51394,51394,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Mayorsk,48.3798,38.0067,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 13 explosions involving unknown weapons near Mayorsk.",0,1645560629,UKR
8853960,804,UKR51551,51551,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Taramchuk,47.8051,37.5769,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 19 explosions involving unknown weapons near Taramchuk.",0,1645560629,UKR
8853964,804,UKR51542,51542,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Pryvitne,48.6630,39.3098,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 8 explosions involving artillery/unknown weapons near Pryvitne.",0,1645560629,UKR
8853966,804,UKR51404,51404,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Oktiabr Mine",48.0533,37.7098,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 21 explosions involving unknown weapons near Oktiabr Mine.",0,1645560629,UKR
8853979,804,UKR51431,51431,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,"Zalizna Balka",48.3200,37.9215,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 6 explosions involving unknown weapons near Zalizna Balka.",0,1645560629,UKR
8853980,804,UKR51553,51553,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Troitske,48.5337,38.4000,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 4 explosions involving unknown weapons near Troitske.",0,1645560629,UKR
8853982,804,UKR51425,51425,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,"Velyka Verhunka",48.6114,39.3801,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 15 explosions involving unknown weapons near Velyka Verhunka.",0,1645560629,UKR
8853988,804,UKR51430,51430,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Dokuchaievska,Yasne,47.7741,37.6340,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 6 explosions involving unknown weapons near Yasne.",0,1645560629,UKR
8853989,804,UKR51538,51538,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Orikhove,48.7191,38.5695,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 4 explosions involving unknown weapons near Orikhove.",0,1645560629,UKR
8853994,804,UKR51518,51518,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Kamyshevakha,48.6973,38.3851,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 27 explosions involving artillery/unknown weapons near Kamyshevakha.",0,1645560629,UKR
8854002,804,UKR51392,51392,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Komsomolets,48.3380,37.9755,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 57 explosions involving artillery/unknown weapons near Komsomolets.",0,1645560629,UKR
8854053,804,UKR51266,51266,2022-02-18,2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Ukraine)",,3,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,23,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk,48.0150,37.8014,1,"Stop Corruption",National,"On 18 February 2022, a car of one of the leaders of Donbas People's Militia was blown up in Donetsk. There were no casualties.",0,1645560629,UKR
8867839,804,UKR51428,51428,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Veselenke,48.6181,39.4487,2,"LPR People's Militia Press Service; OSCE SMM-Ukraine",Other,"On 18 February 2022, the Ukrainian Forces fired grenade launchers at the positions of the Luhansk People's Militia near Veselenke, Luhansk. There were no injuries or fatalities. The OSCE SMM observed a total of 98 explosions involving unknown weapons near Veselenke.",0,1646173926,UKR
8868673,804,UKR51363,51363,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Irmino,48.5988,38.5917,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 75 explosions involving artillery/unknown weapons near Irmino.",0,1646173927,UKR
8868680,804,UKR51565,51565,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Donetsk Airport",48.0712,37.7407,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Donetsk - Donetsk Airport.",0,1646173927,UKR
8868691,804,UKR51566,51566,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,"Khutir Vilny",48.6828,38.5508,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 3 explosions involving unknown weapons near Khutir Vilny.",0,1646173927,UKR
8868713,804,UKR51512,51512,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Bohuslavske,48.6483,38.4213,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 16 explosions involving unknown weapons near Bohuslavske.",0,1646173927,UKR
8868735,804,UKR51393,51393,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Komsomolets,48.3380,37.9755,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 40 explosions involving artillery/unknown weapons near Komsomolets.",0,1646173928,UKR
8868746,804,UKR51429,51429,2022-02-18,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Veselogorovka,48.4733,38.4570,2,"OSCE SMM-Ukraine",Other,"On 18 February 2022, the OSCE SMM observed a total of 19 explosions involving unknown weapons near Veselogorovka.",0,1646173928,UKR
8869820,804,UKR51263,51263,2022-02-18,2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","Solidarna Molod",6,,,0,60,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"Novoye Vremya Ukraine; Solidarna Molod","New media-National","On 18 February 2022, people, including representatives of Solidarna Molod, gathered in Kiev to commemorate the anniversary of murder of demonstrators called Heavenly Hundred Heroes during the EuroMaidan Revolution in 2013-2014. The participants accused the current state authorities of sabotaging the investigation of the murders. [size=no report]",0,1646184493,UKR
8853463,804,UKR51313,51313,2022-02-17,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Donetskyi,48.6963,38.6738,2,"JFO HQ press centre; LPR People's Militia Press Service",Other,"On 17 February 2022, the Ukrainian Forces fired 120mm mortars at the positions of the Luhansk People's Militia near Donetskyi, Luhansk. There were no injuries or fatalities. The NAF rebel forces fired 120mm mortars at the governmental positions near Donetskyi, Luhansk. During the day, two Ukrainian soldiers and two civilians were wounded at unspecified locations. The OSCE SMM observed a total of 2 explosions involving unknown weapons near Donetskyi.",0,1645560628,UKR
8853464,804,UKR51323,51323,2022-02-17,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Kalynove-Borshchuvate,48.6197,38.4919,2,"LPR People's Militia Press Service; OSCE SMM-Ukraine",Other,"On 17 February 2022, the Ukrainian Forces fired grenade launchers at the positions of the Luhansk People's Militia near Kalynove-Borshchuvate, Luhansk. There were no injuries or fatalities. The OSCE SMM observed a total of 193 explosions/shots/bursts of fire involving small arms/artillery/unknown weapons near Kalynove-Borshchuvate.",0,1645560628,UKR
8853465,804,UKR51343,51343,2022-02-17,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Molodizhne,48.6433,38.4768,2,"LPR People's Militia Press Service; OSCE SMM-Ukraine",Other,"On 17 February 2022, the Ukrainian Forces fired grenade launchers at the positions of the Luhansk People's Militia near Molodizhne, Luhansk. There were no injuries or fatalities. The OSCE SMM observed a total of 10 explosions involving unknown weapons near Molodizhne.",0,1645560628,UKR
8853466,804,UKR51344,51344,2022-02-17,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Mykolaivka,48.5887,39.5143,2,"OSCE SMM-Ukraine; LPR People's Militia Press Service",Other,"On 17 February 2022, the Ukrainian Forces fired 122mm mortars at the positions of the Luhansk People's Militia near Mykolaivka, Luhansk. As a result of the shelling, seven residential buildings, a low-pressure gas pipeline, a power line were damaged. There were no injuries or fatalities. The OSCE SMM observed a total of 28 explosions involving unknown weapons near Mykolaivka.",0,1645560628,UKR
8853467,804,UKR51361,51361,2022-02-17,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Shyshkove,48.6436,39.2182,2,"OSCE SMM-Ukraine; LPR People's Militia Press Service",Other,"On 17 February 2022, the Ukrainian Forces fired 120mm mortars at the positions of the Luhansk People's Militia near Shyshkove, Luhansk. There were no injuries or fatalities. The OSCE SMM observed a total of 30 explosions involving artillery/unknown weapons near Shyshkove.",0,1645560628,UKR
8853468,804,UKR51370,51370,2022-02-17,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Veselenke,48.6181,39.4487,2,"OSCE SMM-Ukraine; LPR People's Militia Press Service",Other,"On 17 February 2022, the Ukrainian Forces fired 82mm mortars at the positions of the Luhansk People's Militia near Veselenke, Luhansk. There were no injuries or fatalities. The OSCE SMM observed a total of 95 explosions involving unknown weapons near Veselenke.",0,1645560628,UKR
8853469,804,UKR51373,51373,2022-02-17,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Zolote-5,48.6719,38.5600,2,"OSCE SMM-Ukraine; LPR People's Militia Press Service",Other,"On 17 February 2022, the Ukrainian Forces fired heavy machine guns and grenade launchers at the positions of the Luhansk People's Militia near Zolote-5, Luhansk. There were no injuries or fatalities. The OSCE SMM observed a total of 2 explosions involving unknown weapons near Zolote-5.",0,1645560628,UKR
8853480,804,UKR51452,51452,2022-02-17,2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Marinka,47.9425,37.5050,2,"JFO HQ press centre; OSCE SMM-Ukraine",Other,"On 17 February 2022, the NAF rebel forces fired 120mm and 82mm mortars, heavy machine guns, grenade launchers and small arms at the governmental positions near Marinka, Donetsk. During the day, two Ukrainian soldiers and two civilians were wounded at unspecified locations. The OSCE SMM observed a total of 4 explosions involving unknown weapons near Marinka.",0,1645560628,UKR
8853482,804,UKR51472,51472,2022-02-17,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,2,"OSCE SMM-Ukraine; JFO HQ press centre",Other,"On 17 February 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Avdiivka, Donetsk. During the day, two Ukrainian soldiers and two civilians were wounded at unspecified locations. The OSCE SMM observed a total of 20 explosions involving unknown weapons near Avdiivka.",0,1645560628,UKR
8853483,804,UKR51474,51474,2022-02-17,2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Shchastynskyi,Stanychno-Luhanska,"Stanytsia Luhanska",48.6543,39.4794,2,"Reporter-ua; JFO HQ press centre; Novoye Vremya Ukraine; 24 Channel; Sprotyv; Segodnya; OSCE SMM-Ukraine",Other-National,"On 17 February 2022, the NAF rebel forces fired 122mm, 120mm and 82mm mortars and grenade launchers at the governmental positions near Stanytsia Luhanska, Luhansk. As a result of the shelling, the kindergarten building, power lines, gas lines and two private buildings in were damaged. Three employees of a pre-school educational establishment sustained contusions. The OSCE SMM observed a total of 23 explosions involving unknown weapons in both directions of the frontline near Stanytsia Luhanska.",0,1645560628,UKR
8853484,804,UKR51476,51476,2022-02-17,2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"OSCE SMM-Ukraine; JFO HQ press centre",Other,"On 17 February 2022, the NAF rebel forces fired 120mm mortars, anti-tank guided missiles and grenade launchers at the governmental positions near Vodyane, Donetsk. During the day, two Ukrainian soldiers and two civilians were wounded at unspecified locations. The OSCE SMM observed a total of 68 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Vodyane.",0,1645560628,UKR
