OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
2453,CN,CHN,China,2020-01-12T00:00:00.000Z,0,41,0,1,中国,Chine,China,Китай,الصين
2454,CN,CHN,China,2020-01-13T00:00:00.000Z,0,41,0,1,中国,Chine,China,Китай,الصين
2455,CN,CHN,China,2020-01-14T00:00:00.000Z,0,41,0,1,中国,Chine,China,Китай,الصين
2456,CN,CHN,China,2020-01-15T00:00:00.000Z,0,41,0,1,中国,Chine,China,Китай,الصين
2457,CN,CHN,China,2020-01-16T00:00:00.000Z,0,41,0,1,中国,Chine,China,Китай,الصين
2458,CN,CHN,China,2020-01-17T00:00:00.000Z,4,45,1,2,中国,Chine,China,Китай,الصين
2459,CN,CHN,China,2020-01-18T00:00:00.000Z,17,62,0,2,中国,Chine,China,Китай,الصين
2460,CN,CHN,China,2020-01-19T00:00:00.000Z,59,121,1,3,中国,Chine,China,Китай,الصين
2461,CN,CHN,China,2020-01-20T00:00:00.000Z,77,198,1,4,中国,Chine,China,Китай,الصين
2462,CN,CHN,China,2020-01-21T00:00:00.000Z,93,291,2,6,中国,Chine,China,Китай,الصين
2463,CN,CHN,China,2020-01-22T00:00:00.000Z,152,443,3,9,中国,Chine,China,Китай,الصين
2464,CN,CHN,China,2020-01-23T00:00:00.000Z,131,574,8,17,中国,Chine,China,Китай,الصين
2465,CN,CHN,China,2020-01-24T00:00:00.000Z,261,835,8,25,中国,Chine,China,Китай,الصين
2466,CN,CHN,China,2020-01-25T00:00:00.000Z,462,1297,16,41,中国,Chine,China,Китай,الصين
2467,CN,CHN,China,2020-01-26T00:00:00.000Z,688,1985,15,56,中国,Chine,China,Китай,الصين
2468,CN,CHN,China,2020-01-27T00:00:00.000Z,776,2761,24,80,中国,Chine,China,Китай,الصين
2469,CN,CHN,China,2020-01-28T00:00:00.000Z,1772,4533,26,106,中国,Chine,China,Китай,الصين
2470,CN,CHN,China,2020-01-29T00:00:00.000Z,1462,5995,26,132,中国,Chine,China,Китай,الصين
2471,CN,CHN,China,2020-01-30T00:00:00.000Z,1741,7736,38,170,中国,Chine,China,Китай,الصين
2472,CN,CHN,China,2020-01-31T00:00:00.000Z,1984,9720,43,213,中国,Chine,China,Китай,الصين
2473,CN,CHN,China,2020-02-01T00:00:00.000Z,2101,11821,46,259,中国,Chine,China,Китай,الصين
2474,CN,CHN,China,2020-02-02T00:00:00.000Z,2590,14411,45,304,中国,Chine,China,Китай,الصين
2475,CN,CHN,China,2020-02-03T00:00:00.000Z,2827,17238,57,361,中国,Chine,China,Китай,الصين
2476,CN,CHN,China,2020-02-04T00:00:00.000Z,3233,20471,64,425,中国,Chine,China,Китай,الصين
2477,CN,CHN,China,2020-02-05T00:00:00.000Z,3892,24363,66,491,中国,Chine,China,Китай,الصين
2478,CN,CHN,China,2020-02-06T00:00:00.000Z,3697,28060,73,564,中国,Chine,China,Китай,الصين
2479,CN,CHN,China,2020-02-07T00:00:00.000Z,3151,31211,73,637,中国,Chine,China,Китай,الصين
2480,CN,CHN,China,2020-02-08T00:00:00.000Z,3387,34598,86,723,中国,Chine,China,Китай,الصين
2481,CN,CHN,China,2020-02-09T00:00:00.000Z,2653,37251,89,812,中国,Chine,China,Китай,الصين
2482,CN,CHN,China,2020-02-10T00:00:00.000Z,2985,40236,97,909,中国,Chine,China,Китай,الصين
2483,CN,CHN,China,2020-02-11T00:00:00.000Z,2472,42708,108,1017,中国,Chine,China,Китай,الصين
2484,CN,CHN,China,2020-02-12T00:00:00.000Z,2022,44730,97,1114,中国,Chine,China,Китай,الصين
2485,CN,CHN,China,2020-02-13T00:00:00.000Z,15152,59882,254,1368,中国,Chine,China,Китай,الصين
2486,CN,CHN,China,2020-02-14T00:00:00.000Z,4050,63932,13,1381,中国,Chine,China,Китай,الصين
2487,CN,CHN,China,2020-02-15T00:00:00.000Z,2644,66576,143,1524,中国,Chine,China,Китай,الصين
2488,CN,CHN,China,2020-02-16T00:00:00.000Z,2008,68584,142,1666,中国,Chine,China,Китай,الصين
2489,CN,CHN,China,2020-02-17T00:00:00.000Z,2051,70635,106,1772,中国,Chine,China,Китай,الصين
2490,CN,CHN,China,2020-02-18T00:00:00.000Z,1893,72528,98,1870,中国,Chine,China,Китай,الصين
2491,CN,CHN,China,2020-02-19T00:00:00.000Z,1751,74279,136,2006,中国,Chine,China,Китай,الصين
2492,CN,CHN,China,2020-02-20T00:00:00.000Z,396,74675,115,2121,中国,Chine,China,Китай,الصين
2493,CN,CHN,China,2020-02-21T00:00:00.000Z,892,75567,118,2239,中国,Chine,China,Китай,الصين
2494,CN,CHN,China,2020-02-22T00:00:00.000Z,825,76392,109,2348,中国,Chine,China,Китай,الصين
2495,CN,CHN,China,2020-02-23T00:00:00.000Z,649,77041,97,2445,中国,Chine,China,Китай,الصين
2496,CN,CHN,China,2020-02-24T00:00:00.000Z,221,77262,150,2595,中国,Chine,China,Китай,الصين
2497,CN,CHN,China,2020-02-25T00:00:00.000Z,517,77779,71,2666,中国,Chine,China,Китай,الصين
2498,CN,CHN,China,2020-02-26T00:00:00.000Z,411,78190,52,2718,中国,Chine,China,Китай,الصين
2499,CN,CHN,China,2020-02-27T00:00:00.000Z,440,78630,29,2747,中国,Chine,China,Китай,الصين
2500,CN,CHN,China,2020-02-28T00:00:00.000Z,329,78959,44,2791,中国,Chine,China,Китай,الصين
2501,CN,CHN,China,2020-02-29T00:00:00.000Z,430,79389,47,2838,中国,Chine,China,Китай,الصين
2502,CN,CHN,China,2020-03-01T00:00:00.000Z,579,79968,35,2873,中国,Chine,China,Китай,الصين
2503,CN,CHN,China,2020-03-02T00:00:00.000Z,206,80174,42,2915,中国,Chine,China,Китай,الصين
2504,CN,CHN,China,2020-03-03T00:00:00.000Z,128,80302,31,2946,中国,Chine,China,Китай,الصين
2505,CN,CHN,China,2020-03-04T00:00:00.000Z,120,80422,38,2984,中国,Chine,China,Китай,الصين
2506,CN,CHN,China,2020-03-05T00:00:00.000Z,143,80565,31,3015,中国,Chine,China,Китай,الصين
2507,CN,CHN,China,2020-03-06T00:00:00.000Z,146,80711,30,3045,中国,Chine,China,Китай,الصين
2508,CN,CHN,China,2020-03-07T00:00:00.000Z,102,80813,28,3073,中国,Chine,China,Китай,الصين
2509,CN,CHN,China,2020-03-08T00:00:00.000Z,46,80859,27,3100,中国,Chine,China,Китай,الصين
2510,CN,CHN,China,2020-03-09T00:00:00.000Z,45,80904,23,3123,中国,Chine,China,Китай,الصين
2511,CN,CHN,China,2020-03-10T00:00:00.000Z,20,80924,17,3140,中国,Chine,China,Китай,الصين
2512,CN,CHN,China,2020-03-11T00:00:00.000Z,31,80955,22,3162,中国,Chine,China,Китай,الصين
2513,CN,CHN,China,2020-03-12T00:00:00.000Z,26,80981,11,3173,中国,Chine,China,Китай,الصين
2514,CN,CHN,China,2020-03-13T00:00:00.000Z,10,80991,7,3180,中国,Chine,China,Китай,الصين
2515,CN,CHN,China,2020-03-14T00:00:00.000Z,30,81021,14,3194,中国,Chine,China,Китай,الصين
2516,CN,CHN,China,2020-03-15T00:00:00.000Z,27,81048,10,3204,中国,Chine,China,Китай,الصين
2517,CN,CHN,China,2020-03-16T00:00:00.000Z,29,81077,14,3218,中国,Chine,China,Китай,الصين
2518,CN,CHN,China,2020-03-17T00:00:00.000Z,39,81116,13,3231,中国,Chine,China,Китай,الصين
2519,CN,CHN,China,2020-03-18T00:00:00.000Z,58,81174,11,3242,中国,Chine,China,Китай,الصين
2520,CN,CHN,China,2020-03-19T00:00:00.000Z,126,81300,11,3253,中国,Chine,China,Китай,الصين
2521,CN,CHN,China,2020-03-20T00:00:00.000Z,116,81416,8,3261,中国,Chine,China,Китай,الصين
2522,CN,CHN,China,2020-03-21T00:00:00.000Z,82,81498,6,3267,中国,Chine,China,Китай,الصين
2523,CN,CHN,China,2020-03-22T00:00:00.000Z,1,81499,0,3267,中国,Chine,China,Китай,الصين
2524,CN,CHN,China,2020-03-23T00:00:00.000Z,104,81603,9,3276,中国,Chine,China,Китай,الصين
2525,CN,CHN,China,2020-03-24T00:00:00.000Z,164,81767,7,3283,中国,Chine,China,Китай,الصين
2526,CN,CHN,China,2020-03-25T00:00:00.000Z,102,81869,4,3287,中国,Chine,China,Китай,الصين
2527,CN,CHN,China,2020-03-26T00:00:00.000Z,92,81961,6,3293,中国,Chine,China,Китай,الصين
2528,CN,CHN,China,2020-03-27T00:00:00.000Z,132,82093,5,3298,中国,Chine,China,Китай,الصين
2529,CN,CHN,China,2020-03-28T00:00:00.000Z,120,82213,3,3301,中国,Chine,China,Китай,الصين
2530,CN,CHN,China,2020-03-29T00:00:00.000Z,128,82341,5,3306,中国,Chine,China,Китай,الصين
2531,CN,CHN,China,2020-03-30T00:00:00.000Z,114,82455,4,3310,中国,Chine,China,Китай,الصين
2532,CN,CHN,China,2020-03-31T00:00:00.000Z,90,82545,4,3314,中国,Chine,China,Китай,الصين
2533,CN,CHN,China,2020-04-01T00:00:00.000Z,93,82638,7,3321,中国,Chine,China,Китай,الصين
2534,CN,CHN,China,2020-04-02T00:00:00.000Z,86,82724,6,3327,中国,Chine,China,Китай,الصين
2535,CN,CHN,China,2020-04-03T00:00:00.000Z,78,82802,4,3331,中国,Chine,China,Китай,الصين
2536,CN,CHN,China,2020-04-04T00:00:00.000Z,73,82875,4,3335,中国,Chine,China,Китай,الصين
2537,CN,CHN,China,2020-04-05T00:00:00.000Z,55,82930,3,3338,中国,Chine,China,Китай,الصين
2538,CN,CHN,China,2020-04-06T00:00:00.000Z,75,83005,2,3340,中国,Chine,China,Китай,الصين
2539,CN,CHN,China,2020-04-07T00:00:00.000Z,66,83071,0,3340,中国,Chine,China,Китай,الصين
2540,CN,CHN,China,2020-04-08T00:00:00.000Z,90,83161,2,3342,中国,Chine,China,Китай,الصين
2541,CN,CHN,China,2020-04-09T00:00:00.000Z,88,83249,2,3344,中国,Chine,China,Китай,الصين
2542,CN,CHN,China,2020-04-10T00:00:00.000Z,56,83305,1,3345,中国,Chine,China,Китай,الصين
2543,CN,CHN,China,2020-04-11T00:00:00.000Z,78,83383,4,3349,中国,Chine,China,Китай,الصين
2544,CN,CHN,China,2020-04-12T00:00:00.000Z,102,83485,0,3349,中国,Chine,China,Китай,الصين
2545,CN,CHN,China,2020-04-13T00:00:00.000Z,112,83597,2,3351,中国,Chine,China,Китай,الصين
2546,CN,CHN,China,2020-04-14T00:00:00.000Z,99,83696,0,3351,中国,Chine,China,Китай,الصين
2547,CN,CHN,China,2020-04-15T00:00:00.000Z,51,83747,1,3352,中国,Chine,China,Китай,الصين
2548,CN,CHN,China,2020-04-16T00:00:00.000Z,50,83797,0,3352,中国,Chine,China,Китай,الصين
2549,CN,CHN,China,2020-04-17T00:00:00.000Z,352,84149,1290,4642,中国,Chine,China,Китай,الصين
2550,CN,CHN,China,2020-04-18T00:00:00.000Z,31,84180,0,4642,中国,Chine,China,Китай,الصين
2551,CN,CHN,China,2020-04-19T00:00:00.000Z,43,84223,0,4642,中国,Chine,China,Китай,الصين
2552,CN,CHN,China,2020-04-20T00:00:00.000Z,16,84239,0,4642,中国,Chine,China,Китай,الصين
2553,CN,CHN,China,2020-04-21T00:00:00.000Z,14,84253,0,4642,中国,Chine,China,Китай,الصين
2554,CN,CHN,China,2020-04-22T00:00:00.000Z,35,84288,0,4642,中国,Chine,China,Китай,الصين
2555,CN,CHN,China,2020-04-23T00:00:00.000Z,15,84303,0,4642,中国,Chine,China,Китай,الصين
2556,CN,CHN,China,2020-04-24T00:00:00.000Z,9,84312,0,4642,中国,Chine,China,Китай,الصين
2557,CN,CHN,China,2020-04-25T00:00:00.000Z,12,84324,0,4642,中国,Chine,China,Китай,الصين
2558,CN,CHN,China,2020-04-26T00:00:00.000Z,14,84338,0,4642,中国,Chine,China,Китай,الصين
2559,CN,CHN,China,2020-04-27T00:00:00.000Z,3,84341,1,4643,中国,Chine,China,Китай,الصين
2560,CN,CHN,China,2020-04-28T00:00:00.000Z,6,84347,0,4643,中国,Chine,China,Китай,الصين
2561,CN,CHN,China,2020-04-29T00:00:00.000Z,22,84369,0,4643,中国,Chine,China,Китай,الصين
2562,CN,CHN,China,2020-04-30T00:00:00.000Z,4,84373,0,4643,中国,Chine,China,Китай,الصين
2563,CN,CHN,China,2020-05-01T00:00:00.000Z,12,84385,0,4643,中国,Chine,China,Китай,الصين
2564,CN,CHN,China,2020-05-02T00:00:00.000Z,6,84391,0,4643,中国,Chine,China,Китай,الصين
2565,CN,CHN,China,2020-05-03T00:00:00.000Z,2,84393,0,4643,中国,Chine,China,Китай,الصين
2566,CN,CHN,China,2020-05-04T00:00:00.000Z,8,84401,0,4643,中国,Chine,China,Китай,الصين
2567,CN,CHN,China,2020-05-05T00:00:00.000Z,3,84404,0,4643,中国,Chine,China,Китай,الصين
2568,CO,COL,Colombia,2020-03-06T00:00:00.000Z,1,1,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2569,CO,COL,Colombia,2020-03-07T00:00:00.000Z,0,1,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2570,CO,COL,Colombia,2020-03-08T00:00:00.000Z,0,1,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2571,CO,COL,Colombia,2020-03-09T00:00:00.000Z,0,1,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2572,CO,COL,Colombia,2020-03-10T00:00:00.000Z,2,3,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2573,CO,COL,Colombia,2020-03-11T00:00:00.000Z,0,3,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2574,CO,COL,Colombia,2020-03-12T00:00:00.000Z,6,9,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2575,CO,COL,Colombia,2020-03-13T00:00:00.000Z,7,16,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2576,CO,COL,Colombia,2020-03-14T00:00:00.000Z,8,24,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2577,CO,COL,Colombia,2020-03-15T00:00:00.000Z,0,24,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2578,CO,COL,Colombia,2020-03-16T00:00:00.000Z,10,34,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2579,CO,COL,Colombia,2020-03-17T00:00:00.000Z,11,45,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2580,CO,COL,Colombia,2020-03-18T00:00:00.000Z,48,93,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2581,CO,COL,Colombia,2020-03-19T00:00:00.000Z,15,108,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2582,CO,COL,Colombia,2020-03-20T00:00:00.000Z,37,145,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2583,CO,COL,Colombia,2020-03-21T00:00:00.000Z,51,196,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2584,CO,COL,Colombia,2020-03-22T00:00:00.000Z,0,196,0,0,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2585,CO,COL,Colombia,2020-03-23T00:00:00.000Z,0,196,2,2,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2586,CO,COL,Colombia,2020-03-24T00:00:00.000Z,110,306,1,3,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2587,CO,COL,Colombia,2020-03-25T00:00:00.000Z,0,306,0,3,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2588,CO,COL,Colombia,2020-03-26T00:00:00.000Z,164,470,1,4,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2589,CO,COL,Colombia,2020-03-27T00:00:00.000Z,0,470,0,4,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2590,CO,COL,Colombia,2020-03-28T00:00:00.000Z,21,491,2,6,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2591,CO,COL,Colombia,2020-03-29T00:00:00.000Z,48,539,0,6,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2592,CO,COL,Colombia,2020-03-30T00:00:00.000Z,69,608,0,6,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2593,CO,COL,Colombia,2020-03-31T00:00:00.000Z,94,702,4,10,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2594,CO,COL,Colombia,2020-04-01T00:00:00.000Z,96,798,4,14,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2595,CO,COL,Colombia,2020-04-02T00:00:00.000Z,108,906,2,16,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2596,CO,COL,Colombia,2020-04-03T00:00:00.000Z,159,1065,1,17,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2597,CO,COL,Colombia,2020-04-04T00:00:00.000Z,96,1161,2,19,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2598,CO,COL,Colombia,2020-04-05T00:00:00.000Z,106,1267,6,25,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2599,CO,COL,Colombia,2020-04-06T00:00:00.000Z,139,1406,7,32,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2600,CO,COL,Colombia,2020-04-07T00:00:00.000Z,79,1485,3,35,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2601,CO,COL,Colombia,2020-04-08T00:00:00.000Z,94,1579,11,46,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2602,CO,COL,Colombia,2020-04-09T00:00:00.000Z,201,1780,4,50,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2603,CO,COL,Colombia,2020-04-10T00:00:00.000Z,274,2054,5,55,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2604,CO,COL,Colombia,2020-04-11T00:00:00.000Z,169,2223,14,69,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2605,CO,COL,Colombia,2020-04-12T00:00:00.000Z,250,2473,11,80,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2606,CO,COL,Colombia,2020-04-13T00:00:00.000Z,236,2709,20,100,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
2607,CO,COL,Colombia,2020-04-14T00:00:00.000Z,67,2776,9,109,哥伦比亚,Colombie,Colombia,Колумбия,كولومبيا
